tower_id,date,operator,city,state,uptime_percentage,downtime_minutes,outage_count,outage_reason,network_type,avg_users_affected
ENU-3027,2025-09-03,9mobile,Enugu,Ebonyi,87.65,177.84,5,power_failure,4G,189
KAD-8107,2025-09-17,MTN,Kaduna,Kano,98.94,15.26,5,,4G,0
ENU-6996,2025-09-11,MTN,Enugu,Benue,99.22,11.23,0,,4G,0
CAL-3931,2025-09-13,Glo,Calabar,Ekiti,92.61,106.42,5,maintenance,4G,79
WAR-1004,2025-09-20,Glo,Warri,Katsina,86.23,198.29,2,power_failure,4G,296
JOS-8596,2025-09-14,Airtel,Jos,Kebbi,88.61,164.02,1,power_failure,4G,233
JOS-7170,2025-09-20,Airtel,Jos,Benue,98.04,28.22,5,,3G,0
KAD-7071,2025-09-29,Glo,Kaduna,Enugu,93.09,99.5,0,power_failure,4G,342
CAL-3550,2025-09-23,MTN,Calabar,FCT,90.81,132.34,2,power_failure,4G,215
JOS-1472,2025-09-19,Glo,Jos,Sokoto,94.31,81.94,1,equipment_fault,4G,197
IBA-7676,2025-09-08,MTN,Ibadan,Delta,99.19,11.66,0,,4G,0
JOS-7950,2025-09-30,Airtel,Jos,Ekiti,89.97,144.43,5,power_failure,4G,437
BEN-5963,2025-09-27,Glo,Benin City,Akwa Ibom,90.52,136.51,3,fiber_cut,2G,222
ONI-6310,2025-09-22,9mobile,Onitsha,Delta,88.65,163.44,1,power_failure,4G,475
IBA-8125,2025-09-10,Glo,Ibadan,Gombe,98.08,27.65,3,,3G,0
JOS-3609,2025-09-15,Glo,Jos,Ebonyi,94.09,85.1,2,weather,4G,350
ENU-5413,2025-09-28,MTN,Enugu,Imo,87.72,176.83,3,equipment_fault,3G,338
WAR-3038,2025-09-27,Airtel,Warri,Kwara,93.45,94.32,0,power_failure,4G,200
ABE-4748,2025-09-23,Glo,Abeokuta,Jigawa,89.43,152.21,3,fiber_cut,4G,130
JOS-4732,2025-09-10,Glo,Jos,Borno,88.65,163.44,2,power_failure,3G,301
ABE-3920,2025-09-09,Airtel,Abeokuta,Taraba,99.17,11.95,0,,4G,0
BEN-1944,2025-09-15,Glo,Benin City,Ondo,98.34,23.9,5,,4G,0
ENU-6618,2025-09-19,MTN,Enugu,Bayelsa,94.75,75.6,2,maintenance,4G,225
ABU-3270,2025-09-07,Airtel,Abuja,Kaduna,96.79,46.22,1,,4G,0
LAG-3736,2025-09-13,Airtel,Lagos,Akwa Ibom,98.79,17.42,1,,4G,0
CAL-7004,2025-09-21,9mobile,Calabar,Kogi,86.01,201.46,0,weather,3G,97
ABE-9686,2025-09-17,Airtel,Abeokuta,Bauchi,86.52,194.11,3,maintenance,4G,197
JOS-4381,2025-09-25,Airtel,Jos,Zamfara,98.57,20.59,1,,4G,0
ABU-3788,2025-09-14,Glo,Abuja,Akwa Ibom,95.33,67.25,5,,4G,0
ILO-1940,2025-09-08,9mobile,Ilorin,Taraba,85.11,214.42,3,equipment_fault,4G,211
ONI-3535,2025-09-10,Airtel,Onitsha,Ebonyi,92.57,106.99,1,power_failure,4G,141
ABE-2275,2025-09-12,Airtel,Abeokuta,Anambra,94.09,85.1,0,weather,3G,258
KAD-1676,2025-09-30,MTN,Kaduna,Anambra,96.39,51.98,1,,4G,0
ABU-1424,2025-09-01,MTN,Abuja,Kebbi,91.16,127.3,1,equipment_fault,4G,75
POR-4856,2025-10-01,Glo,Port Harcourt,Delta,86.46,194.98,3,equipment_fault,3G,316
ILO-6294,2025-09-11,Glo,Ilorin,Enugu,99.94,0.86,0,,4G,0
KAN-6591,2025-09-09,MTN,Kano,Delta,92.08,114.05,5,power_failure,3G,330
JOS-5395,2025-09-02,9mobile,Jos,Bauchi,86.47,194.83,0,power_failure,4G,493
ABA-1039,2025-09-30,Airtel,Aba,Bayelsa,96.22,54.43,1,,4G,0
ABU-3812,2025-10-01,MTN,Abuja,Oyo,96.71,47.38,4,,4G,0
ONI-4295,2025-09-24,MTN,Onitsha,Edo,94.1,84.96,4,power_failure,4G,188
ABA-5884,2025-09-16,Glo,Aba,Adamawa,85.42,209.95,2,maintenance,4G,205
ABU-6397,2025-10-01,Airtel,Abuja,Oyo,97.64,33.98,0,,3G,0
IBA-8279,2025-09-17,Airtel,Ibadan,Adamawa,97.77,32.11,4,,3G,0
ONI-6648,2025-10-01,Glo,Onitsha,Kebbi,85.95,202.32,3,weather,4G,80
ILO-5498,2025-09-09,9mobile,Ilorin,Akwa Ibom,85.71,205.78,2,power_failure,4G,400
BEN-8997,2025-09-04,Glo,Benin City,Kebbi,92.0,115.2,1,power_failure,3G,396
CAL-5226,2025-09-20,MTN,Calabar,Anambra,91.35,124.56,4,power_failure,3G,164
CAL-3562,2025-09-18,Glo,Calabar,Ondo,85.37,210.67,1,power_failure,3G,62
BEN-4014,2025-09-05,9mobile,Benin City,Oyo,95.33,67.25,2,,4G,0
POR-4410,2025-09-25,MTN,Port Harcourt,Cross River,95.09,70.7,5,,4G,0
ABU-5087,2025-09-19,9mobile,Abuja,Borno,98.35,23.76,3,,3G,0
CAL-3150,2025-09-12,Airtel,Calabar,Oyo,88.5,165.6,2,equipment_fault,4G,361
KAN-3092,2025-09-11,9mobile,Kano,Delta,94.64,77.18,1,power_failure,4G,472
KAD-4381,2025-09-30,Glo,Kaduna,Ebonyi,91.18,127.01,3,power_failure,4G,322
JOS-6827,2025-09-09,9mobile,Jos,Oyo,94.13,84.53,0,fiber_cut,3G,356
CAL-8456,2025-09-13,Glo,Calabar,Akwa Ibom,94.9,73.44,0,power_failure,4G,290
ONI-8816,2025-09-20,Glo,Onitsha,Zamfara,87.9,174.24,5,power_failure,4G,274
KAN-5767,2025-09-27,9mobile,Kano,Ebonyi,87.39,181.58,0,power_failure,3G,58
IBA-8032,2025-09-08,Glo,Ibadan,Bayelsa,90.89,131.18,5,maintenance,4G,325
LAG-6272,2025-09-07,Glo,Lagos,Katsina,87.22,184.03,4,power_failure,3G,56
POR-7335,2025-09-04,Glo,Port Harcourt,Kebbi,93.96,86.98,4,equipment_fault,4G,285
ABE-1187,2025-09-24,Glo,Abeokuta,Ondo,88.24,169.34,3,power_failure,3G,97
IBA-1616,2025-09-29,9mobile,Ibadan,Sokoto,94.21,83.38,0,fiber_cut,5G,111
ILO-9052,2025-09-21,MTN,Ilorin,Bayelsa,95.67,62.35,5,,3G,0
WAR-6441,2025-09-16,MTN,Warri,Kwara,96.22,54.43,5,,3G,0
KAN-2510,2025-09-29,MTN,Kano,Jigawa,98.19,26.06,2,,4G,0
ENU-6973,2025-09-29,Glo,Enugu,Lagos,95.96,58.18,1,,4G,0
ONI-8633,2025-09-10,Glo,Onitsha,Bauchi,85.33,211.25,5,power_failure,4G,339
KAN-4296,2025-09-11,Airtel,Kano,Enugu,99.0,14.4,0,,3G,0
ABU-5549,2025-09-22,MTN,Abuja,Bauchi,99.7,4.32,0,,3G,0
ABU-4862,2025-09-08,Glo,Abuja,Kwara,88.86,160.42,2,power_failure,3G,387
ONI-3800,2025-09-04,Glo,Onitsha,Niger,94.37,81.07,3,power_failure,2G,412
ABA-4766,2025-09-28,Airtel,Aba,Kaduna,96.22,54.43,5,,4G,0
ABA-1902,2025-09-19,Airtel,Aba,Plateau,93.54,93.02,3,power_failure,4G,396
BEN-6693,2025-09-22,9mobile,Benin City,Bauchi,91.21,126.58,5,maintenance,4G,53
KAD-1712,2025-09-02,MTN,Kaduna,Anambra,91.52,122.11,5,power_failure,5G,123
ABU-5143,2025-09-12,Glo,Abuja,Cross River,85.07,214.99,2,power_failure,4G,338
BEN-4920,2025-09-10,9mobile,Benin City,Enugu,88.81,161.14,3,power_failure,4G,261
ABE-8861,2025-10-01,9mobile,Abeokuta,Kwara,91.04,129.02,0,power_failure,5G,387
CAL-4577,2025-09-22,Airtel,Calabar,Edo,91.88,116.93,1,power_failure,3G,63
CAL-6372,2025-09-17,Glo,Calabar,Zamfara,90.48,137.09,3,power_failure,5G,325
CAL-3686,2025-09-12,9mobile,Calabar,Ekiti,97.29,39.02,3,,4G,0
KAD-3497,2025-09-12,9mobile,Kaduna,Ebonyi,98.97,14.83,5,,4G,0
IBA-5919,2025-09-13,9mobile,Ibadan,Bayelsa,96.5,50.4,5,,2G,0
ABU-3581,2025-09-24,MTN,Abuja,Edo,88.38,167.33,2,equipment_fault,2G,180
LAG-6256,2025-09-24,Glo,Lagos,Cross River,93.72,90.43,2,maintenance,3G,365
BEN-3249,2025-09-07,MTN,Benin City,Ogun,86.16,199.3,1,power_failure,4G,156
KAD-9503,2025-09-25,Airtel,Kaduna,Taraba,87.36,182.02,5,power_failure,4G,472
ENU-6172,2025-09-27,9mobile,Enugu,Kogi,91.77,118.51,1,power_failure,4G,147
ABU-4365,2025-09-03,MTN,Abuja,Yobe,89.17,155.95,3,power_failure,4G,126
ABU-8083,2025-10-01,MTN,Abuja,Kogi,95.92,58.75,0,,3G,0
LAG-7772,2025-09-30,9mobile,Lagos,Zamfara,86.91,188.5,1,equipment_fault,3G,486
WAR-7556,2025-09-12,MTN,Warri,Katsina,99.97,0.43,0,,3G,0
ABU-4900,2025-09-11,Glo,Abuja,Bayelsa,99.84,2.3,0,,4G,0
ENU-4402,2025-09-30,Airtel,Enugu,Kogi,86.61,192.82,2,power_failure,4G,55
JOS-4269,2025-09-06,Airtel,Jos,Niger,93.15,98.64,4,fiber_cut,4G,139
LAG-1453,2025-09-23,MTN,Lagos,Sokoto,90.2,141.12,3,power_failure,5G,427
POR-1587,2025-09-13,MTN,Port Harcourt,Ekiti,86.48,194.69,3,weather,4G,223
POR-4492,2025-09-16,9mobile,Port Harcourt,FCT,95.06,71.14,0,,3G,0
CAL-4079,2025-09-24,Airtel,Calabar,Taraba,97.9,30.24,4,,3G,0
IBA-5344,2025-09-04,MTN,Ibadan,Sokoto,85.09,214.7,0,fiber_cut,2G,485
JOS-5758,2025-09-06,Glo,Jos,Plateau,88.66,163.3,2,weather,5G,342
KAN-9192,2025-09-30,Glo,Kano,Jigawa,93.88,88.13,3,power_failure,4G,102
ILO-5017,2025-09-28,Airtel,Ilorin,Abia,90.54,136.22,1,power_failure,4G,470
WAR-8409,2025-09-23,Glo,Warri,Rivers,87.37,181.87,4,fiber_cut,4G,303
POR-6759,2025-09-22,Airtel,Port Harcourt,Gombe,90.39,138.38,0,equipment_fault,4G,283
KAN-5622,2025-09-07,Glo,Kano,Ondo,90.61,135.22,2,weather,4G,79
ILO-8200,2025-09-19,Airtel,Ilorin,Anambra,85.18,213.41,5,power_failure,4G,398
JOS-1696,2025-09-11,9mobile,Jos,Taraba,90.86,131.62,4,power_failure,4G,483
ENU-4600,2025-09-30,Airtel,Enugu,Delta,99.7,4.32,0,,3G,0
POR-5677,2025-09-01,Glo,Port Harcourt,Rivers,92.23,111.89,4,equipment_fault,3G,330
ABU-8015,2025-09-22,MTN,Abuja,Kaduna,87.91,174.1,4,power_failure,3G,209
POR-3304,2025-09-25,Airtel,Port Harcourt,Osun,85.13,214.13,2,power_failure,4G,55
LAG-8716,2025-09-04,Airtel,Lagos,Bayelsa,90.92,130.75,3,power_failure,5G,157
ONI-2188,2025-09-24,MTN,Onitsha,Zamfara,92.67,105.55,3,equipment_fault,2G,459
ILO-6990,2025-09-28,9mobile,Ilorin,Kebbi,93.8,89.28,2,fiber_cut,4G,140
ONI-7278,2025-09-06,MTN,Onitsha,Imo,85.21,212.98,2,power_failure,3G,316
KAN-7384,2025-09-10,MTN,Kano,Bayelsa,91.2,126.72,3,equipment_fault,4G,187
ONI-5000,2025-09-20,MTN,Onitsha,Sokoto,86.97,187.63,0,power_failure,5G,352
ABA-8468,2025-09-01,MTN,Aba,Plateau,95.42,65.95,0,,4G,0
ONI-6073,2025-09-15,Glo,Onitsha,Jigawa,97.44,36.86,2,,4G,0
CAL-8848,2025-10-01,Glo,Calabar,Kebbi,87.44,180.86,1,power_failure,4G,361
ABU-5906,2025-09-07,MTN,Abuja,Kebbi,89.06,157.54,4,fiber_cut,4G,437
ABU-8395,2025-09-25,9mobile,Abuja,Ebonyi,91.23,126.29,1,power_failure,2G,79
ENU-2829,2025-09-16,Glo,Enugu,Ekiti,92.67,105.55,3,power_failure,3G,298
ILO-2270,2025-09-27,9mobile,Ilorin,Enugu,97.5,36.0,1,,4G,0
POR-8210,2025-09-04,9mobile,Port Harcourt,Zamfara,89.45,151.92,4,power_failure,4G,291
ABE-9802,2025-09-08,Airtel,Abeokuta,Katsina,90.61,135.22,3,weather,4G,66
BEN-8754,2025-09-29,MTN,Benin City,Cross River,86.39,195.98,0,power_failure,4G,230
POR-7727,2025-09-18,Glo,Port Harcourt,Borno,91.02,129.31,4,weather,4G,129
ABE-8113,2025-09-19,9mobile,Abeokuta,Lagos,87.66,177.7,5,equipment_fault,3G,416
BEN-8954,2025-09-12,Airtel,Benin City,Adamawa,91.05,128.88,0,equipment_fault,4G,415
IBA-8609,2025-09-05,Glo,Ibadan,Ondo,98.66,19.3,2,,4G,0
ONI-5928,2025-09-03,9mobile,Onitsha,Kogi,95.09,70.7,0,,3G,0
ABU-5901,2025-09-08,MTN,Abuja,Enugu,91.3,125.28,3,maintenance,3G,130
KAN-8598,2025-09-20,Glo,Kano,Rivers,92.17,112.75,4,weather,4G,303
CAL-1806,2025-09-03,MTN,Calabar,Gombe,97.37,37.87,5,,3G,0
ONI-3104,2025-09-23,Glo,Onitsha,Ebonyi,97.6,34.56,1,,4G,0
ABE-4336,2025-09-08,Glo,Abeokuta,Kano,85.46,209.38,4,maintenance,5G,480
ENU-2403,2025-09-03,Airtel,Enugu,Delta,92.26,111.46,4,equipment_fault,4G,300
LAG-8884,2025-09-03,MTN,Lagos,Gombe,98.41,22.9,2,,4G,0
POR-3855,2025-09-24,Airtel,Port Harcourt,Ebonyi,92.19,112.46,5,maintenance,3G,156
BEN-8761,2025-09-05,MTN,Benin City,Gombe,97.83,31.25,1,,4G,0
ABE-5515,2025-09-22,Airtel,Abeokuta,FCT,86.88,188.93,3,maintenance,4G,230
ILO-4246,2025-09-26,Airtel,Ilorin,Ondo,86.51,194.26,2,power_failure,2G,358
ABU-6871,2025-10-01,9mobile,Abuja,Delta,85.22,212.83,3,maintenance,3G,198
ONI-8061,2025-09-30,MTN,Onitsha,Katsina,86.67,191.95,2,maintenance,5G,333
BEN-8393,2025-09-07,Glo,Benin City,Benue,97.59,34.7,4,,4G,0
KAD-6487,2025-09-23,9mobile,Kaduna,Bauchi,90.48,137.09,4,weather,4G,464
BEN-2375,2025-09-04,Airtel,Benin City,Abia,91.63,120.53,2,power_failure,4G,337
LAG-3317,2025-09-06,Glo,Lagos,Edo,94.26,82.66,4,power_failure,3G,81
WAR-2043,2025-09-04,MTN,Warri,Ekiti,98.73,18.29,2,,4G,0
CAL-6628,2025-09-14,Airtel,Calabar,Kaduna,94.1,84.96,5,power_failure,4G,197
JOS-8754,2025-09-05,MTN,Jos,Kogi,91.5,122.4,4,weather,2G,280
CAL-1645,2025-09-16,Glo,Calabar,Ogun,93.71,90.58,2,maintenance,4G,117
BEN-3644,2025-09-18,9mobile,Benin City,Jigawa,97.36,38.02,4,,4G,0
ILO-8415,2025-09-25,MTN,Ilorin,Jigawa,98.73,18.29,3,,4G,0
KAD-5064,2025-09-06,Airtel,Kaduna,Yobe,85.95,202.32,4,weather,3G,211
POR-1846,2025-09-06,9mobile,Port Harcourt,Oyo,95.67,62.35,4,,2G,0
ABA-5449,2025-09-12,Airtel,Aba,Sokoto,99.84,2.3,0,,4G,0
POR-9915,2025-09-20,Glo,Port Harcourt,Ekiti,88.83,160.85,4,weather,4G,484
ONI-9444,2025-09-09,Airtel,Onitsha,Enugu,95.17,69.55,4,,4G,0
ABU-9160,2025-09-19,9mobile,Abuja,Bayelsa,92.14,113.18,2,equipment_fault,3G,103
ABE-6337,2025-09-12,9mobile,Abeokuta,Ebonyi,89.73,147.89,3,power_failure,4G,369
POR-4156,2025-09-30,Glo,Port Harcourt,Lagos,97.27,39.31,0,,4G,0
JOS-7988,2025-09-25,MTN,Jos,Niger,97.95,29.52,1,,4G,0
ILO-3253,2025-09-08,9mobile,Ilorin,Ekiti,86.68,191.81,4,power_failure,4G,428
ONI-8142,2025-09-07,MTN,Onitsha,Sokoto,88.71,162.58,1,power_failure,4G,377
POR-4356,2025-09-04,9mobile,Port Harcourt,Adamawa,97.06,42.34,1,,4G,0
ABU-1934,2025-09-09,9mobile,Abuja,Kano,99.85,2.16,0,,3G,0
CAL-2904,2025-09-02,9mobile,Calabar,Sokoto,88.23,169.49,1,weather,4G,413
JOS-5847,2025-09-01,MTN,Jos,Bauchi,95.43,65.81,2,,4G,0
ONI-5957,2025-09-25,9mobile,Onitsha,Delta,90.52,136.51,1,maintenance,4G,221
KAN-1965,2025-09-01,9mobile,Kano,Anambra,97.69,33.26,4,,4G,0
ILO-2944,2025-09-30,Glo,Ilorin,Yobe,98.61,20.02,1,,4G,0
ILO-5492,2025-09-02,Glo,Ilorin,Delta,98.12,27.07,5,,4G,0
ABE-8480,2025-09-26,Glo,Abeokuta,FCT,86.24,198.14,2,fiber_cut,4G,264
ABA-7983,2025-09-19,9mobile,Aba,Ebonyi,86.95,187.92,0,maintenance,4G,488
POR-7555,2025-09-06,9mobile,Port Harcourt,Kwara,99.9,1.44,0,,3G,0
JOS-3953,2025-09-01,MTN,Jos,Adamawa,92.73,104.69,5,equipment_fault,4G,163
WAR-3817,2025-09-26,Airtel,Warri,Akwa Ibom,93.4,95.04,3,power_failure,4G,443
BEN-4929,2025-09-10,MTN,Benin City,Gombe,85.37,210.67,4,equipment_fault,4G,277
LAG-1276,2025-09-02,MTN,Lagos,Taraba,89.36,153.22,2,equipment_fault,3G,408
POR-9016,2025-09-09,Glo,Port Harcourt,FCT,97.98,29.09,1,,4G,0
WAR-4584,2025-09-13,Glo,Warri,Adamawa,91.14,127.58,1,power_failure,4G,486
ABU-5731,2025-09-30,9mobile,Abuja,Oyo,97.67,33.55,1,,4G,0
ABU-3078,2025-09-09,Airtel,Abuja,Ogun,90.11,142.42,1,maintenance,3G,57
ENU-7991,2025-09-14,9mobile,Enugu,Lagos,93.91,87.7,4,equipment_fault,4G,346
ABU-4575,2025-09-03,Airtel,Abuja,Benue,99.09,13.1,0,,4G,0
BEN-9974,2025-09-27,MTN,Benin City,Abia,95.35,66.96,1,,4G,0
ABA-8823,2025-09-21,Airtel,Aba,Bayelsa,91.96,115.78,2,equipment_fault,3G,402
POR-6701,2025-10-01,Airtel,Port Harcourt,Jigawa,99.4,8.64,0,,4G,0
WAR-5071,2025-09-25,MTN,Warri,Kogi,96.09,56.3,4,,3G,0
POR-4773,2025-09-14,Glo,Port Harcourt,Osun,94.3,82.08,4,power_failure,3G,104
JOS-6952,2025-10-01,Glo,Jos,Abia,87.38,181.73,4,fiber_cut,4G,373
KAD-8726,2025-09-11,9mobile,Kaduna,Ekiti,90.03,143.57,5,maintenance,5G,196
BEN-3382,2025-09-11,Airtel,Benin City,Kaduna,96.32,52.99,2,,4G,0
ABU-1485,2025-09-20,9mobile,Abuja,Sokoto,87.88,174.53,0,fiber_cut,4G,174
ENU-6062,2025-09-14,MTN,Enugu,Kaduna,93.18,98.21,2,power_failure,4G,383
ABA-9605,2025-09-05,Glo,Aba,Gombe,88.64,163.58,2,maintenance,4G,482
ENU-8302,2025-09-15,9mobile,Enugu,Katsina,91.02,129.31,3,equipment_fault,4G,216
LAG-8484,2025-09-11,MTN,Lagos,Kwara,89.65,149.04,5,power_failure,4G,253
KAD-2469,2025-09-02,MTN,Kaduna,Kaduna,86.01,201.46,3,equipment_fault,4G,75
KAN-3346,2025-09-12,Glo,Kano,Bayelsa,88.72,162.43,2,power_failure,3G,482
ONI-6737,2025-09-25,Glo,Onitsha,Kaduna,86.15,199.44,4,equipment_fault,4G,480
ABU-9826,2025-09-05,Airtel,Abuja,Kano,92.91,102.1,0,maintenance,3G,214
JOS-5774,2025-09-06,Airtel,Jos,Borno,91.53,121.97,1,equipment_fault,4G,234
POR-8250,2025-09-17,MTN,Port Harcourt,Sokoto,90.9,131.04,1,maintenance,3G,251
ONI-2121,2025-09-20,Airtel,Onitsha,Cross River,91.35,124.56,1,power_failure,3G,227
JOS-5568,2025-09-07,9mobile,Jos,Anambra,95.7,61.92,5,,4G,0
JOS-9787,2025-09-29,Glo,Jos,Abia,91.64,120.38,5,equipment_fault,4G,277
ENU-7684,2025-09-17,9mobile,Enugu,Niger,97.12,41.47,5,,3G,0
BEN-3111,2025-09-27,MTN,Benin City,Ondo,96.88,44.93,0,,3G,0
CAL-9146,2025-09-10,Glo,Calabar,Akwa Ibom,92.46,108.58,4,weather,4G,182
ONI-8178,2025-09-23,Airtel,Onitsha,Rivers,88.9,159.84,0,power_failure,4G,291
ABA-8187,2025-09-17,9mobile,Aba,Taraba,95.43,65.81,3,,3G,0
LAG-5793,2025-09-24,9mobile,Lagos,Ekiti,99.37,9.07,0,,4G,0
LAG-3390,2025-09-30,Airtel,Lagos,Jigawa,85.89,203.18,0,power_failure,4G,246
KAN-2039,2025-09-23,9mobile,Kano,Osun,89.51,151.06,4,power_failure,4G,479
KAD-5932,2025-09-24,MTN,Kaduna,Sokoto,85.7,205.92,2,maintenance,4G,299
ABA-2796,2025-09-26,Airtel,Aba,Lagos,99.31,9.94,0,,4G,0
CAL-7524,2025-09-07,9mobile,Calabar,Benue,95.89,59.18,5,,2G,0
ABE-8336,2025-09-16,Airtel,Abeokuta,Ogun,96.09,56.3,5,,4G,0
KAN-3536,2025-09-23,Glo,Kano,Kwara,91.14,127.58,2,equipment_fault,4G,92
ILO-3931,2025-09-29,Airtel,Ilorin,Katsina,89.23,155.09,1,equipment_fault,4G,471
ABU-7705,2025-09-09,Airtel,Abuja,Benue,89.23,155.09,5,maintenance,4G,170
KAN-7724,2025-09-18,MTN,Kano,Lagos,87.0,187.2,4,equipment_fault,4G,197
POR-9844,2025-09-16,Airtel,Port Harcourt,Taraba,86.49,194.54,3,power_failure,4G,216
ENU-9856,2025-09-10,MTN,Enugu,Kogi,86.08,200.45,3,power_failure,4G,95
KAD-1573,2025-09-21,Airtel,Kaduna,FCT,87.31,182.74,5,power_failure,3G,306
CAL-3048,2025-09-18,Airtel,Calabar,Adamawa,87.17,184.75,0,power_failure,3G,182
BEN-7813,2025-09-19,MTN,Benin City,Edo,94.68,76.61,1,maintenance,4G,375
BEN-6820,2025-09-12,9mobile,Benin City,Kogi,96.28,53.57,3,,4G,0
ABE-1156,2025-09-08,Glo,Abeokuta,Rivers,97.9,30.24,1,,3G,0
CAL-6873,2025-09-28,Glo,Calabar,Delta,85.31,211.54,0,equipment_fault,2G,103
POR-4032,2025-09-13,Airtel,Port Harcourt,Edo,99.8,2.88,0,,4G,0
ABA-5921,2025-09-19,9mobile,Aba,Sokoto,96.23,54.29,0,,4G,0
ABA-1831,2025-09-18,Airtel,Aba,Kwara,87.67,177.55,1,maintenance,3G,332
ABU-4207,2025-09-26,Airtel,Abuja,Nasarawa,94.91,73.3,5,equipment_fault,4G,423
JOS-5823,2025-09-04,Glo,Jos,Bauchi,89.16,156.1,0,maintenance,4G,245
KAN-5070,2025-09-23,9mobile,Kano,Kwara,89.49,151.34,5,power_failure,3G,204
ONI-7955,2025-09-20,MTN,Onitsha,Edo,91.8,118.08,2,weather,4G,353
LAG-7931,2025-09-04,MTN,Lagos,Kaduna,92.19,112.46,0,weather,4G,224
JOS-7075,2025-09-27,Glo,Jos,Zamfara,92.37,109.87,3,equipment_fault,3G,264
JOS-4101,2025-09-30,MTN,Jos,Sokoto,93.97,86.83,3,power_failure,4G,307
LAG-9407,2025-09-06,Airtel,Lagos,Kano,91.97,115.63,1,power_failure,5G,293
CAL-9960,2025-09-08,Glo,Calabar,Imo,93.9,87.84,5,equipment_fault,4G,350
ILO-3366,2025-09-23,9mobile,Ilorin,Yobe,98.32,24.19,0,,4G,0
ENU-6857,2025-09-17,Airtel,Enugu,Akwa Ibom,94.07,85.39,1,power_failure,4G,87
POR-6426,2025-09-02,Glo,Port Harcourt,Imo,93.63,91.73,1,equipment_fault,3G,488
IBA-4594,2025-09-08,9mobile,Ibadan,Taraba,94.6,77.76,5,equipment_fault,4G,138
BEN-7988,2025-09-08,Glo,Benin City,Osun,98.18,26.21,1,,4G,0
ENU-2916,2025-09-21,MTN,Enugu,Niger,86.72,191.23,1,fiber_cut,4G,170
ABA-5745,2025-09-05,Glo,Aba,Kogi,86.92,188.35,2,power_failure,2G,115
ENU-2591,2025-09-19,MTN,Enugu,Borno,93.67,91.15,2,fiber_cut,3G,416
WAR-2737,2025-10-01,MTN,Warri,Borno,88.47,166.03,2,maintenance,3G,414
ABE-3583,2025-09-24,Glo,Abeokuta,Bayelsa,90.54,136.22,5,equipment_fault,4G,305
POR-1211,2025-09-02,Airtel,Port Harcourt,Ogun,86.22,198.43,1,equipment_fault,4G,232
ABU-8292,2025-09-24,Airtel,Abuja,Kwara,92.88,102.53,0,maintenance,4G,276
POR-8581,2025-09-26,9mobile,Port Harcourt,Niger,97.21,40.18,3,,4G,0
ABU-2256,2025-09-14,MTN,Abuja,Lagos,96.32,52.99,1,,3G,0
POR-4018,2025-09-05,Glo,Port Harcourt,Taraba,88.47,166.03,2,weather,4G,357
ENU-3233,2025-09-20,Glo,Enugu,Sokoto,93.36,95.62,3,power_failure,4G,154
ABA-9429,2025-09-03,9mobile,Aba,Ebonyi,99.54,6.62,0,,4G,0
KAN-4347,2025-09-13,MTN,Kano,Kano,86.55,193.68,1,power_failure,3G,356
ONI-5163,2025-09-26,Airtel,Onitsha,Ekiti,96.26,53.86,2,,4G,0
ABA-7779,2025-09-27,MTN,Aba,Adamawa,98.73,18.29,0,,4G,0
CAL-3095,2025-09-03,MTN,Calabar,Delta,95.83,60.05,4,,3G,0
POR-4851,2025-09-22,9mobile,Port Harcourt,Imo,87.52,179.71,4,fiber_cut,3G,55
ABA-8462,2025-09-10,9mobile,Aba,Bauchi,99.68,4.61,0,,4G,0
ABA-5273,2025-09-05,Airtel,Aba,Zamfara,98.82,16.99,2,,4G,0
KAD-1789,2025-10-01,Airtel,Kaduna,Katsina,98.87,16.27,5,,4G,0
KAN-8352,2025-09-23,Airtel,Kano,Borno,91.48,122.69,4,weather,4G,387
ABU-7392,2025-09-24,Airtel,Abuja,Bayelsa,97.31,38.74,4,,3G,0
CAL-9594,2025-09-29,MTN,Calabar,Kaduna,89.3,154.08,4,power_failure,4G,170
KAD-8060,2025-09-16,Airtel,Kaduna,Ekiti,98.95,15.12,4,,4G,0
CAL-2509,2025-09-10,Glo,Calabar,Taraba,88.26,169.06,5,maintenance,3G,54
ABU-9782,2025-09-07,Glo,Abuja,Edo,90.51,136.66,2,power_failure,4G,148
WAR-5092,2025-09-28,Airtel,Warri,Benue,90.4,138.24,4,weather,4G,251
WAR-6923,2025-09-20,9mobile,Warri,Imo,87.11,185.62,4,equipment_fault,4G,306
KAN-7950,2025-09-07,Glo,Kano,Adamawa,98.72,18.43,2,,4G,0
JOS-9348,2025-09-06,Glo,Jos,Niger,95.91,58.9,0,,4G,0
ABU-4104,2025-09-16,MTN,Abuja,Ogun,88.86,160.42,1,weather,5G,482
ENU-7104,2025-09-04,MTN,Enugu,Gombe,94.92,73.15,0,maintenance,3G,409
BEN-3649,2025-09-02,MTN,Benin City,Imo,91.27,125.71,0,maintenance,5G,98
POR-2582,2025-09-09,9mobile,Port Harcourt,FCT,92.7,105.12,0,maintenance,3G,139
CAL-8916,2025-09-06,Airtel,Calabar,Zamfara,91.42,123.55,2,weather,4G,303
CAL-7812,2025-09-28,9mobile,Calabar,Borno,85.29,211.82,4,maintenance,3G,127
WAR-1510,2025-09-25,Glo,Warri,Enugu,95.0,72.0,2,,4G,0
