tower_id,operator,state,city,network_type,latest_uptime,historical_total_downtime_minutes,historical_total_outage_count,site_reliability_risk_score,risk_category_final,predicted_risk_probability,predicted_risk_category,recommended_priority
IBA-8312,Glo,Niger,Ibadan,3G,93.83,88.85,4,67.56689814814814,High Risk,0.4963324379592807,Medium,42186
ONI-8429,Glo,Delta,Onitsha,4G,86.79,190.22,3,88.93287037037037,Critical Risk,0.4963304245203184,Medium,42187
ABE-9893,MTN,Ogun,Abeokuta,3G,86.22,198.43,4,93.18310185185186,Critical Risk,0.49633016823765796,Medium,42188
JOS-9372,MTN,Ebonyi,Jos,3G,96.44,65.37,1,7.566319444444461,Low Risk,0.4963294389781133,Medium,42189
CAL-7660,MTN,Benue,Calabar,4G,96.6,245.52,3,52.79166666666668,Medium Risk,0.4963291816504887,Medium,42190
KAN-5178,MTN,Yobe,Kano,4G,95.44,65.66,0,15.199537037037041,Low Risk,0.4963282641342721,Medium,42191
KAD-2013,9mobile,Benue,Kaduna,3G,99.08,188.21,5,24.38896604938272,Medium Risk,0.4963279901024191,Medium,42192
KAN-2573,Airtel,Abia,Kano,2G,93.22,97.63,4,66.89976851851853,High Risk,0.49632628453267597,Medium,42193
ABU-1091,MTN,Cross River,Abuja,4G,93.27,96.91,2,63.43310185185186,High Risk,0.4963256131708518,Medium,42194
IBA-7775,Airtel,Bauchi,Ibadan,4G,89.64,149.18,3,84.33287037037037,Critical Risk,0.49632498111620116,Medium,42195
POR-4130,9mobile,Adamawa,Port Harcourt,3G,92.34,240.32999999999998,2,67.01631944444443,High Risk,0.4963248363166383,Medium,42196
CAL-3164,9mobile,Bauchi,Calabar,3G,85.29,478.94,10,71.8054012345679,High Risk,0.4963243156676147,Medium,42197
ENU-2309,9mobile,FCT,Enugu,3G,99.81,2.74,0,0.633796296296292,Low Risk,0.49632379918382646,Medium,42198
POR-2489,MTN,Yobe,Port Harcourt,4G,88.47,166.03,0,87.38310185185185,Critical Risk,0.49632370163146694,Medium,42199
KAD-4925,Airtel,Benue,Kaduna,4G,98.04,637.91,15,54.64425154320986,Medium Risk,0.4963236931934112,Medium,42200
CAL-8075,Airtel,Cross River,Calabar,4G,92.23,165.89,5,38.90011574074072,Medium Risk,0.4963233188900361,Medium,42201
CAL-4932,Glo,Plateau,Calabar,4G,91.91,116.5,5,65.46712962962964,High Risk,0.4963226454871334,Medium,42202
IBA-1108,MTN,Kano,Ibadan,4G,85.58,207.65,2,80.31689814814816,Critical Risk,0.4963224416707389,Medium,42203
ABU-5022,Airtel,Osun,Abuja,4G,86.9,300.24,9,71.64999999999999,High Risk,0.4963208817107241,Medium,42204
ABA-1184,9mobile,Edo,Aba,4G,88.32,168.19,0,66.88310185185186,High Risk,0.4963197234763719,Medium,42205
BEN-8222,Glo,Ebonyi,Benin City,3G,96.69,47.66,3,11.032870370370373,Low Risk,0.49631945943595346,Medium,42206
ONI-7118,Glo,Ogun,Onitsha,4G,96.03,57.17,4,13.233564814814812,Low Risk,0.4963193773068192,Medium,42207
ABA-8754,Airtel,Benue,Aba,4G,99.86,144.0,0,35.14166666666667,Medium Risk,0.4963192338453235,Medium,42208
WAR-3600,Airtel,Benue,Warri,2G,87.31,315.94000000000005,9,51.67793209876543,Medium Risk,0.4963192100652468,Medium,42209
KAD-2869,Glo,Ebonyi,Kaduna,4G,98.12,27.07,4,6.266435185185179,Low Risk,0.49631830948474637,Medium,42210
JOS-9911,Glo,Niger,Jos,4G,91.5,122.4,4,77.68333333333332,Critical Risk,0.4963177414737847,Medium,42211
JOS-8670,Glo,Sokoto,Jos,4G,86.61,192.82,4,85.2837962962963,Critical Risk,0.49631740232685795,Medium,42212
LAG-8894,9mobile,Kano,Lagos,4G,91.7,119.52,1,74.96666666666665,Critical Risk,0.49631527849093937,Medium,42213
KAD-8217,Glo,Anambra,Kaduna,4G,94.47,79.63,1,61.733101851851856,High Risk,0.4963147010527417,Medium,42214
ABU-6629,MTN,Bayelsa,Abuja,4G,90.54,136.22,0,80.08287037037036,Critical Risk,0.4963146882977323,Medium,42215
CAL-1631,9mobile,Kogi,Calabar,4G,93.41,94.9,2,61.96712962962964,High Risk,0.49631359906858835,Medium,42216
ENU-4573,Airtel,Adamawa,Enugu,4G,87.58,178.85,4,82.35023148148149,Critical Risk,0.49631341683315483,Medium,42217
BEN-2022,Airtel,Benue,Benin City,5G,97.09,41.9,1,9.69953703703703,Low Risk,0.4963123455532038,Medium,42218
WAR-1300,Airtel,Ebonyi,Warri,4G,98.84,66.24,4,7.666666666666661,Low Risk,0.4963114670438688,Medium,42219
CAL-4899,Airtel,Niger,Calabar,3G,87.22,184.03,0,86.34976851851852,Critical Risk,0.49631127125855007,Medium,42220
POR-9147,Glo,Bauchi,Port Harcourt,5G,92.05,114.48,4,75.6,Critical Risk,0.4963109373013706,Medium,42221
IBA-5166,MTN,Yobe,Ibadan,4G,93.24,97.34,0,65.03287037037038,High Risk,0.4963099807085376,Medium,42222
CAL-5160,Airtel,Delta,Calabar,3G,94.42,80.35,2,52.94976851851851,Medium Risk,0.49630874381312867,Medium,42223
ABA-8465,Airtel,Bauchi,Aba,4G,87.19,184.46,3,71.44953703703703,High Risk,0.49630815915876414,Medium,42224
ILO-7016,MTN,Ekiti,Ilorin,4G,89.76,147.46,4,72.6337962962963,High Risk,0.4963073551019475,Medium,42225
BEN-1280,9mobile,Ebonyi,Benin City,3G,89.41,362.88,8,91.32499999999999,Critical Risk,0.4963071214584895,Medium,42226
LAG-8390,Glo,FCT,Lagos,4G,91.22,244.22000000000003,2,70.86643518518518,High Risk,0.4963048916770982,Medium,42227
KAD-8485,9mobile,Oyo,Kaduna,2G,87.8,175.68,1,82.76666666666668,Critical Risk,0.4963030109692334,Medium,42228
CAL-4711,Airtel,Nasarawa,Calabar,3G,85.13,214.13,4,93.56689814814816,Critical Risk,0.49630243564683085,Medium,42229
KAN-2976,9mobile,Ebonyi,Kano,2G,94.3,239.89999999999998,2,67.41643518518518,High Risk,0.4963018848859079,Medium,42230
CAL-1684,Airtel,Ogun,Calabar,4G,94.67,76.75,3,62.566435185185185,High Risk,0.496301773227213,Medium,42231
ONI-5460,Airtel,Niger,Onitsha,4G,99.3,10.08,0,2.333333333333338,Low Risk,0.4963014479521737,Medium,42232
ILO-8074,Airtel,Kogi,Ilorin,4G,89.49,151.34,1,72.03287037037039,High Risk,0.4963003548582622,Medium,42233
WAR-9918,9mobile,Lagos,Warri,3G,95.33,67.25,3,15.56689814814815,Low Risk,0.4962995987228301,Medium,42234
ABA-1936,MTN,Sokoto,Aba,3G,96.18,55.01,0,12.733564814814805,Low Risk,0.49629916471704216,Medium,42235
ABU-3075,9mobile,Bayelsa,Abuja,3G,90.5,260.64,6,44.64444444444447,Medium Risk,0.4962964913150498,Medium,42236
ABA-8995,MTN,FCT,Aba,4G,99.27,19.869999999999997,0,2.2998842592592545,Low Risk,0.49629572564219054,Medium,42237
ABU-9035,Glo,Osun,Abuja,4G,95.42,172.51,6,36.89155092592594,Medium Risk,0.496295083622767,Medium,42238
ENU-4723,9mobile,Ekiti,Enugu,3G,99.12,197.85,2,43.974652777777784,Medium Risk,0.496294459527287,Medium,42239
KAD-9874,Glo,Ebonyi,Kaduna,4G,96.32,104.83000000000001,2,12.133217592592594,Low Risk,0.4962932276473205,Medium,42240
WAR-8837,9mobile,Kwara,Warri,3G,95.28,67.97,3,15.73356481481481,Low Risk,0.4962923410447817,Medium,42241
IBA-6053,9mobile,Bayelsa,Ibadan,3G,97.68,33.41,0,7.733564814814803,Low Risk,0.49629191674452705,Medium,42242
KAN-8463,Glo,Borno,Kano,4G,91.36,124.42,4,72.60046296296296,High Risk,0.49629058700265266,Medium,42243
IBA-5651,Airtel,Enugu,Ibadan,3G,92.06,323.28,5,69.21666666666665,High Risk,0.49629024780268016,Medium,42244
BEN-8285,9mobile,Anambra,Benin City,4G,96.0,502.56,9,62.27083333333333,High Risk,0.49628936186568534,Medium,42245
KAD-9217,Glo,Ekiti,Kaduna,4G,89.95,144.72,2,80.25,Critical Risk,0.4962885368098637,Medium,42246
BEN-4221,9mobile,Nasarawa,Benin City,4G,91.03,129.17,4,65.65023148148148,High Risk,0.49628811216443025,Medium,42247
ILO-3546,Airtel,Katsina,Ilorin,4G,99.23,282.82,3,52.45570987654321,Medium Risk,0.4962856224895399,Medium,42248
IBA-7951,9mobile,Bauchi,Ibadan,3G,85.5,208.8,2,95.58333333333333,Critical Risk,0.49628457654979496,Medium,42249
ABA-6856,Glo,Sokoto,Aba,4G,92.29,111.02,3,72.29953703703703,High Risk,0.49628444845477837,Medium,42250
JOS-5325,Glo,Ebonyi,Jos,2G,86.98,319.25,3,76.45011574074076,Critical Risk,0.49628422035138303,Medium,42251
KAD-3965,9mobile,Gombe,Kaduna,4G,96.52,50.11,2,11.599768518518527,Low Risk,0.4962834543156983,Medium,42252
JOS-1656,MTN,Anambra,Jos,2G,85.63,206.93,4,97.25023148148149,Critical Risk,0.49628334570123733,Medium,42253
IBA-5345,Glo,Imo,Ibadan,4G,93.71,90.58,0,54.46712962962964,Medium Risk,0.4962830159362207,Medium,42254
WAR-2473,Glo,Ebonyi,Warri,4G,99.6,5.76,0,1.333333333333343,Low Risk,0.49628300202160464,Medium,42255
KAD-6852,MTN,Nasarawa,Kaduna,4G,95.21,68.98,2,15.967129629629643,Low Risk,0.4962829234894444,Medium,42256
ABU-6626,Airtel,Edo,Abuja,4G,85.11,214.42,3,90.98379629629629,Critical Risk,0.4962813790779055,Medium,42257
CAL-6638,Glo,Gombe,Calabar,4G,91.81,117.94,5,76.00046296296296,Critical Risk,0.49628022131525024,Medium,42258
IBA-9444,Airtel,Edo,Ibadan,4G,97.3,38.88,2,9.000000000000005,Low Risk,0.4962797964903864,Medium,42259
ILO-9090,Airtel,Katsina,Ilorin,2G,96.47,157.25,0,42.725115740740755,Medium Risk,0.4962795109825334,Medium,42260
KAD-1356,Glo,Rivers,Kaduna,4G,95.69,62.06,4,14.366203703703706,Low Risk,0.49627749710828906,Medium,42261
IBA-7553,Airtel,Cross River,Ibadan,4G,95.25,119.09,2,13.783449074074062,Low Risk,0.4962770814048547,Medium,42262
LAG-1847,Glo,Sokoto,Lagos,3G,92.69,105.26,2,69.3662037037037,High Risk,0.49627608260911926,Medium,42263
ABA-8881,9mobile,Adamawa,Aba,4G,86.57,300.53,1,70.40844907407408,High Risk,0.4962758050278867,Medium,42264
IBA-5612,Airtel,Kogi,Ibadan,3G,99.68,128.31,1,33.42534722222222,Medium Risk,0.4962749992421376,Medium,42265
JOS-6107,MTN,Benue,Jos,3G,97.13,496.65000000000003,10,53.266493055555564,Medium Risk,0.49627421623812334,Medium,42266
POR-2933,Airtel,Gombe,Port Harcourt,3G,85.39,326.73,4,82.19131944444445,Critical Risk,0.4962738613164652,Medium,42267
ENU-8940,Airtel,Borno,Enugu,4G,99.18,357.55,7,55.67214506172837,Medium Risk,0.4962731070495178,Medium,42268
KAN-3835,MTN,Niger,Kano,4G,91.97,115.63,3,54.96643518518519,Medium Risk,0.4962727885420103,Medium,42269
ONI-6159,9mobile,Edo,Onitsha,4G,98.58,243.21,7,33.44976851851851,Medium Risk,0.49627214282145293,Medium,42270
KAN-6533,Airtel,Sokoto,Kano,2G,86.1,200.16,1,91.23333333333335,Critical Risk,0.49627127162765305,Medium,42271
KAN-8330,Airtel,Ogun,Kano,4G,89.43,225.94,2,55.82523148148149,Medium Risk,0.49627085146481825,Medium,42272
LAG-9370,Airtel,Kano,Lagos,4G,97.38,37.73,3,8.733564814814821,Low Risk,0.4962704464183334,Medium,42273
LAG-9513,Airtel,Ebonyi,Lagos,4G,87.12,319.53,2,76.75798611111111,Critical Risk,0.49627034440293805,Medium,42274
ENU-1574,MTN,Nasarawa,Enugu,4G,96.41,51.7,4,11.967129629629634,Low Risk,0.49627007330922557,Medium,42275
ILO-2722,Airtel,Ogun,Ilorin,3G,87.03,186.77,0,91.63356481481482,Critical Risk,0.4962698058897657,Medium,42276
JOS-1195,Glo,Edo,Jos,4G,99.68,4.61,0,1.0668981481481365,Low Risk,0.49626979276069755,Medium,42277
BEN-9035,9mobile,Edo,Benin City,3G,85.59,269.56,9,47.99953703703703,Medium Risk,0.49626920342903386,Medium,42278
ONI-8963,MTN,Lagos,Onitsha,4G,91.58,121.25,5,77.41689814814815,Critical Risk,0.49626868619958353,Medium,42279
ENU-7262,9mobile,Ebonyi,Enugu,2G,88.41,166.9,4,68.2337962962963,High Risk,0.49626831761436824,Medium,42280
ONI-6336,Glo,Anambra,Onitsha,3G,98.03,28.37,2,6.566898148148148,Low Risk,0.4962668660452214,Medium,42281
CAL-3974,Glo,Gombe,Calabar,3G,97.58,34.85,5,8.066898148148152,Low Risk,0.49626573649527883,Medium,42282
ENU-8723,9mobile,Bauchi,Enugu,2G,99.95,135.65,4,33.62511574074075,Medium Risk,0.49626557151648687,Medium,42283
ABE-7320,Airtel,Bauchi,Abeokuta,4G,93.48,93.89,4,54.78356481481481,Medium Risk,0.4962651539574165,Medium,42284
ABA-3216,Airtel,Sokoto,Aba,4G,98.39,23.18,4,5.366203703703702,Low Risk,0.49626502755718355,Medium,42285
BEN-3525,MTN,Adamawa,Benin City,4G,90.08,142.85,1,81.01689814814816,Critical Risk,0.4962648372301164,Medium,42286
JOS-7176,Glo,Yobe,Jos,3G,95.27,68.11,0,15.766435185185191,Low Risk,0.49626320407309876,Medium,42287
KAD-4020,Glo,Kebbi,Kaduna,3G,96.96,240.48,4,43.08333333333332,Medium Risk,0.4962621340951552,Medium,42288
ABA-6213,9mobile,Enugu,Aba,3G,86.19,198.86,2,75.03287037037038,Critical Risk,0.49626189845295626,Medium,42289
ENU-1065,Airtel,Ogun,Enugu,4G,85.27,212.11,3,80.94976851851852,Critical Risk,0.4962617202032167,Medium,42290
ENU-8715,Glo,Ekiti,Enugu,4G,90.42,214.40999999999997,3,67.91631944444443,High Risk,0.4962613772117998,Medium,42291
WAR-5180,9mobile,Akwa Ibom,Warri,3G,97.13,41.33,3,9.566898148148157,Low Risk,0.4962601034529646,Medium,42292
WAR-1127,Glo,Anambra,Warri,4G,99.47,7.63,0,1.7664351851851876,Low Risk,0.4962579844044151,Medium,42293
ILO-6724,Glo,Abia,Ilorin,3G,91.29,319.24,5,74.62453703703703,Critical Risk,0.49625634585086426,Medium,42294
ENU-5823,9mobile,Adamawa,Enugu,3G,86.1,200.16,2,89.43333333333334,Critical Risk,0.4962561815062014,Medium,42295
WAR-4107,Glo,Ebonyi,Warri,4G,99.65,5.04,0,1.1666666666666579,Low Risk,0.49625560229925403,Medium,42296
IBA-8627,MTN,Niger,Ibadan,3G,89.64,149.18,2,78.68287037037037,Critical Risk,0.49625470685211587,Medium,42297
KAN-3839,Airtel,Cross River,Kano,4G,96.5,50.4,1,11.666666666666666,Low Risk,0.49625443510258016,Medium,42298
POR-2368,Airtel,Niger,Port Harcourt,3G,87.58,178.85,5,69.95023148148148,High Risk,0.49625432323261426,Medium,42299
ILO-1425,Glo,Ogun,Ilorin,3G,85.31,273.89,3,55.97511574074072,Medium Risk,0.4962541312942113,Medium,42300
JOS-2744,Airtel,Kebbi,Jos,4G,90.81,132.34,5,75.98379629629629,Critical Risk,0.4962539589768889,Medium,42301
WAR-5298,9mobile,Kogi,Warri,4G,93.25,120.96000000000001,7,38.85000000000001,Medium Risk,0.49625278030156866,Medium,42302
ABA-8411,Glo,Cross River,Aba,3G,98.04,28.22,0,6.532870370370361,Low Risk,0.49625039211471106,Medium,42303
BEN-8253,Airtel,Ogun,Benin City,4G,92.55,107.28,1,57.38333333333334,Medium Risk,0.4962503428874601,Medium,42304
WAR-8946,9mobile,Adamawa,Warri,4G,99.94,0.86,0,0.1995370370370399,Low Risk,0.49624970733143803,Medium,42305
ENU-1687,9mobile,Nasarawa,Enugu,4G,86.98,187.49,4,92.20023148148148,Critical Risk,0.49624883967108663,Medium,42306
JOS-5554,Glo,FCT,Jos,4G,94.75,75.6,5,61.0,High Risk,0.4962480514746929,Medium,42307
CAL-7793,Glo,Kano,Calabar,4G,88.44,166.46,1,68.13287037037037,High Risk,0.49624723581392144,Medium,42308
KAD-3680,9mobile,Gombe,Kaduna,5G,96.29,53.42,2,12.366203703703695,Low Risk,0.49624722314761577,Medium,42309
CAL-5973,9mobile,Niger,Calabar,4G,93.53,93.17,4,53.01689814814814,Medium Risk,0.49624637867813254,Medium,42310
CAL-7532,MTN,Nasarawa,Calabar,3G,93.44,94.46,2,55.46620370370371,Medium Risk,0.4962462202580221,Medium,42311
ONI-4165,MTN,Nasarawa,Onitsha,4G,95.64,62.78,3,14.532870370370372,Low Risk,0.49624550133376244,Medium,42312
KAD-1619,MTN,Delta,Kaduna,4G,99.88,1.73,0,0.40023148148148996,Low Risk,0.4962444095668932,Medium,42313
ENU-1760,MTN,Ogun,Enugu,4G,96.18,55.01,2,12.733564814814805,Low Risk,0.4962443813571922,Medium,42314
KAN-7225,MTN,Anambra,Kano,4G,91.74,118.94,5,66.43287037037038,High Risk,0.49624377844578293,Medium,42315
ILO-2830,Airtel,Bayelsa,Ilorin,3G,93.95,102.67,7,27.15821759259259,Medium Risk,0.496241057695844,Medium,42316
ABE-6350,Airtel,Enugu,Abeokuta,3G,96.14,55.58,4,12.866203703703704,Low Risk,0.4962389912734718,Medium,42317
ABA-5352,Glo,Kano,Aba,4G,96.49,50.54,3,11.699537037037045,Low Risk,0.4962381914709652,Medium,42318
ABE-5647,9mobile,Plateau,Abeokuta,3G,88.93,159.41,5,82.45023148148147,Critical Risk,0.4962378418787205,Medium,42319
ABE-6387,Airtel,Yobe,Abeokuta,4G,98.73,18.29,4,4.23356481481481,Low Risk,0.49623775057261654,Medium,42320
POR-2255,MTN,Cross River,Port Harcourt,4G,85.95,202.32,1,89.43333333333332,Critical Risk,0.49623717823874525,Medium,42321
CAL-6447,9mobile,Delta,Calabar,2G,89.29,154.22,5,80.79953703703701,Critical Risk,0.4962370721189292,Medium,42322
ABA-5627,Airtel,Kano,Aba,4G,97.47,36.43,1,8.433101851851854,Low Risk,0.49623591273998896,Medium,42323
JOS-1042,MTN,Ekiti,Jos,3G,87.0,187.2,4,73.73333333333333,High Risk,0.49623532424202815,Medium,42324
ONI-6185,9mobile,Nasarawa,Onitsha,4G,89.27,345.89,6,80.15844907407408,Critical Risk,0.49623354968579675,Medium,42325
ABU-6444,Airtel,Taraba,Abuja,2G,87.98,173.09,1,79.31689814814814,Critical Risk,0.49623340315805914,Medium,42326
ONI-2233,9mobile,Kebbi,Onitsha,4G,85.34,211.1,3,85.7662037037037,Critical Risk,0.4962254193791186,Medium,42327
ILO-2751,Glo,Benue,Ilorin,4G,89.49,243.93,4,67.23298611111112,High Risk,0.49622500983608503,Medium,42328
CAL-3240,9mobile,Bauchi,Calabar,2G,93.57,203.61,6,60.81631944444443,High Risk,0.4962240765538243,Medium,42329
ENU-4024,Airtel,Oyo,Enugu,4G,85.52,208.51,4,88.46643518518519,Critical Risk,0.4962240158896111,Medium,42330
CAL-2395,Glo,Ogun,Calabar,3G,97.68,33.41,5,7.733564814814803,Low Risk,0.4962232314093144,Medium,42331
JOS-5036,9mobile,Plateau,Jos,3G,96.91,55.730000000000004,1,6.450115740740745,Low Risk,0.49622291125769225,Medium,42332
ABU-2465,Glo,Sokoto,Abuja,3G,88.64,163.58,5,87.6662037037037,Critical Risk,0.49622121727826973,Medium,42333
ONI-3668,9mobile,Delta,Onitsha,3G,85.75,205.2,0,85.75,Critical Risk,0.49622076984455676,Medium,42334
CAL-7254,MTN,Nasarawa,Calabar,4G,90.42,137.95,5,72.58310185185185,High Risk,0.4962205937343194,Medium,42335
ILO-7207,9mobile,Cross River,Ilorin,3G,85.46,516.39,12,70.05850694444445,High Risk,0.49622031175187153,Medium,42336
IBA-7782,Airtel,Bayelsa,Ibadan,4G,98.17,39.02,2,4.516435185185167,Low Risk,0.49621786781692756,Medium,42337
LAG-7289,9mobile,Bauchi,Lagos,4G,89.91,145.3,5,66.83379629629631,High Risk,0.49621721203803076,Medium,42338
ENU-7184,9mobile,Rivers,Enugu,4G,97.79,31.82,5,7.366203703703691,Low Risk,0.49621378307666536,Medium,42339
KAN-8865,Airtel,Ogun,Kano,4G,92.08,114.05,5,63.70023148148148,High Risk,0.4962136807295546,Medium,42340
ENU-1719,Airtel,Ekiti,Enugu,4G,96.5,185.76000000000002,2,39.675000000000004,Medium Risk,0.4962128457151917,Medium,42341
BEN-4755,MTN,Nasarawa,Benin City,4G,92.53,107.57,2,54.55023148148148,Medium Risk,0.4962125722682917,Medium,42342
ABA-7356,Airtel,Kogi,Aba,4G,97.03,42.77,5,9.90023148148148,Low Risk,0.49621094393705417,Medium,42343
ONI-2754,Airtel,Anambra,Onitsha,4G,92.61,275.33,5,63.14178240740741,High Risk,0.49620892744009565,Medium,42344
ABE-5366,Glo,Bauchi,Abeokuta,4G,92.58,106.85,5,67.93356481481482,High Risk,0.4962088314372252,Medium,42345
ABE-7400,Airtel,Ogun,Abeokuta,3G,93.23,308.59,3,76.94155092592592,Critical Risk,0.49620718121308743,Medium,42346
CAL-9865,MTN,Ebonyi,Calabar,4G,89.38,152.93,5,72.60023148148149,High Risk,0.4962058917297397,Medium,42347
POR-5631,9mobile,Kogi,Port Harcourt,4G,89.54,232.7,2,63.433101851851845,High Risk,0.49620533944945794,Medium,42348
ILO-8096,MTN,Nasarawa,Ilorin,2G,87.89,174.38,4,74.3662037037037,Critical Risk,0.49620503647475434,Medium,42349
ABA-9472,Glo,Bauchi,Aba,4G,91.17,127.15,2,78.68310185185186,Critical Risk,0.4962047528467923,Medium,42350
ABA-3834,MTN,Benue,Aba,4G,96.54,190.79999999999998,2,37.15833333333333,Medium Risk,0.4962046502489048,Medium,42351
ENU-6795,9mobile,Abia,Enugu,3G,87.92,373.82,8,80.01643518518517,Critical Risk,0.4962041666748302,Medium,42352
JOS-9546,9mobile,Edo,Jos,4G,95.69,62.06,0,14.366203703703706,Low Risk,0.49620371993075757,Medium,42353
POR-2404,9mobile,Taraba,Port Harcourt,4G,97.65,33.84,2,7.833333333333324,Low Risk,0.496203559744539,Medium,42354
JOS-6233,MTN,Ebonyi,Jos,3G,88.17,170.35,2,83.93310185185186,Critical Risk,0.4962033165737646,Medium,42355
ABU-4539,9mobile,Taraba,Abuja,4G,85.17,213.55,4,84.58310185185185,Critical Risk,0.496202495829042,Medium,42356
JOS-7340,MTN,Plateau,Jos,4G,95.18,69.41,5,16.066898148148137,Low Risk,0.49620177695474876,Medium,42357
ONI-3268,Glo,FCT,Onitsha,4G,87.36,182.02,1,91.6337962962963,Critical Risk,0.4962007634324472,Medium,42358
ABA-4876,MTN,Cross River,Aba,4G,95.13,237.75,5,41.94201388888888,Medium Risk,0.496199129463648,Medium,42359
CAL-5387,Airtel,Plateau,Calabar,4G,88.15,170.64,5,68.0,High Risk,0.4961975434487517,Medium,42360
BEN-2802,9mobile,Anambra,Benin City,3G,89.15,156.24,1,69.36666666666666,High Risk,0.4961956181031412,Medium,42361
CAL-1610,Airtel,Enugu,Calabar,4G,96.73,177.84,3,36.93333333333333,Medium Risk,0.4961953996075996,Medium,42362
ILO-7393,MTN,Ogun,Ilorin,4G,96.64,48.38,4,11.199537037037038,Low Risk,0.49619538709640876,Medium,42363
ABE-5145,9mobile,Borno,Abeokuta,3G,90.13,541.5799999999999,9,76.02206790123458,Critical Risk,0.49619538399215374,Medium,42364
JOS-5017,Airtel,Ekiti,Jos,3G,99.41,19.009999999999998,0,2.2001157407407357,Low Risk,0.4961937873694051,Medium,42365
CAL-1447,MTN,Ogun,Calabar,4G,97.3,38.88,5,9.000000000000005,Low Risk,0.49619357802267167,Medium,42366
BEN-3977,Airtel,Nasarawa,Benin City,4G,92.98,101.09,3,55.85023148148147,Medium Risk,0.4961931347727605,Medium,42367
LAG-9657,Glo,Edo,Lagos,4G,93.41,94.9,0,68.51712962962964,High Risk,0.4961930869879243,Medium,42368
BEN-2085,Glo,Enugu,Benin City,5G,85.77,204.91,0,86.68310185185184,Critical Risk,0.4961925597870675,Medium,42369
ILO-8236,Glo,Kano,Ilorin,4G,99.45,7.92,0,1.8333333333333295,Low Risk,0.4961889756721219,Medium,42370
KAD-2657,Airtel,Ebonyi,Kaduna,3G,96.81,179.85999999999999,5,38.74189814814816,Medium Risk,0.4961878383765042,Medium,42371
KAN-2619,Glo,Plateau,Kano,4G,91.18,127.01,5,76.95023148148147,Critical Risk,0.4961876064408937,Medium,42372
KAN-5966,Airtel,Kano,Kano,4G,99.6,5.76,0,1.333333333333343,Low Risk,0.4961875290774267,Medium,42373
IBA-3748,9mobile,Oyo,Ibadan,2G,91.02,267.12,2,79.11666666666667,Critical Risk,0.49618593610803025,Medium,42374
POR-7571,MTN,Bayelsa,Port Harcourt,4G,95.03,71.57,1,16.566898148148145,Medium Risk,0.4961857352731945,Medium,42375
IBA-2156,Glo,Anambra,Ibadan,3G,90.95,363.02,5,62.46095679012345,High Risk,0.4961847380464956,Medium,42376
CAL-5245,9mobile,Kogi,Calabar,4G,95.52,64.51,5,14.933101851851859,Low Risk,0.49618406165202905,Medium,42377
POR-5027,9mobile,Anambra,Port Harcourt,2G,87.56,379.73,3,79.95011574074074,Critical Risk,0.49618056365757024,Medium,42378
ONI-1602,Glo,Anambra,Onitsha,4G,86.31,197.14,4,86.73379629629629,Critical Risk,0.49618044486551727,Medium,42379
ABA-7501,Glo,Plateau,Aba,3G,94.41,80.5,2,64.7337962962963,High Risk,0.4961790826252233,Medium,42380
POR-5854,9mobile,Kano,Port Harcourt,4G,92.96,101.38,3,51.217129629629646,Medium Risk,0.49617900047242447,Medium,42381
BEN-3503,9mobile,Kogi,Benin City,4G,90.42,314.06,8,80.49976851851852,Critical Risk,0.49617864740736756,Medium,42382
ONI-4547,9mobile,Delta,Onitsha,4G,90.73,325.73,6,79.00011574074075,Critical Risk,0.49617835645757746,Medium,42383
IBA-5632,9mobile,Bayelsa,Ibadan,4G,92.9,102.24,0,70.81666666666666,High Risk,0.4961779751839852,Medium,42384
