row_id,tower_id,obs_date,operator,city,state,uptime_percentage,downtime_minutes,outage_count,outage_reason,network_type,avg_users_affected,outage_severity,reliability_status,high_risk_flag,downtime_hours,observation_month,day_of_week
38012,KAD-8352,2025-09-18,Airtel,Kaduna,Osun,87.48,180.29,4,weather,4G,293,High,Poor,1,3.00,Sep,Thursday
38013,ABE-4348,2025-09-24,Glo,Abeokuta,Oyo,94.97,72.43,3,equipment_fault,2G,133,Medium,Fair,0,1.21,Sep,Wednesday
38014,JOS-3317,2025-09-26,9mobile,Jos,Kogi,86.59,193.10,5,weather,4G,491,High,Poor,1,3.22,Sep,Friday
38015,LAG-5585,2025-09-22,MTN,Lagos,Jigawa,93.06,99.94,5,power_failure,4G,480,High,Fair,1,1.67,Sep,Monday
38016,POR-5569,2025-09-21,9mobile,Port Harcourt,Taraba,91.95,115.92,4,power_failure,4G,176,High,Fair,1,1.93,Sep,Sunday
38018,ABA-7050,2025-09-28,Airtel,Aba,Delta,86.55,193.68,0,power_failure,4G,213,High,Poor,1,3.23,Sep,Sunday
38019,LAG-1837,2025-09-19,9mobile,Lagos,Bauchi,94.23,83.09,5,power_failure,4G,165,High,Fair,1,1.38,Sep,Friday
38020,ABE-7504,2025-09-05,MTN,Abeokuta,Plateau,88.94,159.26,4,power_failure,2G,52,High,Poor,1,2.65,Sep,Friday
38022,JOS-7682,2025-09-23,MTN,Jos,Taraba,85.02,215.71,5,power_failure,4G,411,High,Poor,1,3.60,Sep,Tuesday
38026,LAG-6660,2025-10-01,Glo,Lagos,Kogi,90.40,138.24,0,power_failure,3G,130,High,Fair,1,2.30,Oct,Wednesday
38027,ENU-8201,2025-09-14,Glo,Enugu,Katsina,93.63,91.73,4,power_failure,4G,100,High,Fair,1,1.53,Sep,Sunday
38028,IBA-8310,2025-09-05,Glo,Ibadan,Jigawa,88.81,161.14,1,equipment_fault,4G,150,High,Poor,1,2.69,Sep,Friday
38029,KAD-3127,2025-09-18,Glo,Kaduna,Osun,94.76,75.46,1,equipment_fault,4G,451,Medium,Fair,0,1.26,Sep,Thursday
38030,IBA-3953,2025-09-21,Airtel,Ibadan,Taraba,94.50,79.20,2,fiber_cut,3G,253,Medium,Fair,0,1.32,Sep,Sunday
38032,BEN-9849,2025-09-24,9mobile,Benin City,Delta,90.14,141.98,0,power_failure,4G,454,High,Fair,1,2.37,Sep,Wednesday
38037,ILO-4964,2025-09-09,MTN,Ilorin,Abia,87.88,174.53,0,power_failure,4G,338,High,Poor,1,2.91,Sep,Tuesday
38038,WAR-5017,2025-09-08,9mobile,Warri,Kano,91.80,118.08,3,power_failure,4G,161,Medium,Fair,0,1.97,Sep,Monday
38040,LAG-8705,2025-09-12,MTN,Lagos,Imo,86.37,196.27,3,equipment_fault,4G,337,High,Poor,1,3.27,Sep,Friday
38042,ABE-8546,2025-09-28,9mobile,Abeokuta,Lagos,87.21,184.18,2,equipment_fault,3G,131,High,Poor,1,3.07,Sep,Sunday
38044,KAD-1787,2025-09-02,9mobile,Kaduna,Oyo,89.14,156.38,5,power_failure,4G,331,High,Poor,1,2.61,Sep,Tuesday
38045,ILO-1229,2025-09-08,Airtel,Ilorin,Akwa Ibom,86.79,190.22,5,equipment_fault,3G,255,High,Poor,1,3.17,Sep,Monday
38046,LAG-7226,2025-09-07,Airtel,Lagos,Katsina,93.18,98.21,2,maintenance,4G,261,Medium,Fair,0,1.64,Sep,Sunday
84351,KAD-6035,2025-09-27,MTN,Kaduna,Osun,90.23,140.69,0,power_failure,3G,139,High,Fair,1,2.34,Sep,Saturday
84352,BEN-5946,2025-09-15,MTN,Benin City,Osun,91.73,119.09,2,equipment_fault,4G,141,Medium,Fair,0,1.98,Sep,Monday
84355,ABE-6896,2025-09-25,MTN,Abeokuta,Plateau,90.41,138.10,3,equipment_fault,2G,142,High,Fair,1,2.30,Sep,Thursday
63006,IBA-8173,2025-09-15,Airtel,Ibadan,Kwara,92.87,102.67,3,power_failure,3G,50,Medium,Fair,0,1.71,Sep,Monday
63008,LAG-5512,2025-09-02,Glo,Lagos,Anambra,88.06,171.94,1,equipment_fault,4G,430,High,Poor,1,2.87,Sep,Tuesday
63011,ENU-3461,2025-09-06,Glo,Enugu,Yobe,92.57,106.99,4,equipment_fault,5G,147,High,Fair,1,1.78,Sep,Saturday
63013,CAL-1623,2025-10-01,9mobile,Calabar,Katsina,94.82,74.59,5,equipment_fault,4G,96,High,Fair,1,1.24,Oct,Wednesday
63014,ABA-3839,2025-09-19,Airtel,Aba,Bauchi,86.96,187.78,2,power_failure,3G,339,High,Poor,1,3.13,Sep,Friday
63015,WAR-3345,2025-09-14,Airtel,Warri,Enugu,93.21,97.78,2,power_failure,4G,383,Medium,Fair,0,1.63,Sep,Sunday
63016,ABA-2640,2025-09-22,Airtel,Aba,Enugu,89.34,153.50,0,power_failure,4G,119,High,Poor,1,2.56,Sep,Monday
63017,LAG-6917,2025-09-15,Airtel,Lagos,Abia,89.21,155.38,3,power_failure,3G,130,High,Poor,1,2.59,Sep,Monday
17739,ABA-2538,2025-09-03,MTN,Aba,Bauchi,90.56,135.94,5,maintenance,4G,255,High,Fair,1,2.27,Sep,Wednesday
17740,ILO-4815,2025-09-18,9mobile,Ilorin,Edo,89.18,155.81,1,power_failure,4G,277,High,Poor,1,2.60,Sep,Thursday
17741,ABU-1636,2025-09-30,MTN,Abuja,Imo,91.34,124.70,1,weather,3G,187,High,Fair,1,2.08,Sep,Tuesday
17742,ONI-3198,2025-09-23,9mobile,Onitsha,Taraba,88.87,160.27,4,weather,4G,483,High,Poor,1,2.67,Sep,Tuesday
17743,KAN-8295,2025-09-28,MTN,Kano,Adamawa,94.39,80.78,2,power_failure,3G,210,Medium,Fair,0,1.35,Sep,Sunday
17745,ABE-3104,2025-09-16,Airtel,Abeokuta,Edo,85.10,214.56,3,equipment_fault,3G,148,High,Poor,1,3.58,Sep,Tuesday
17747,ABA-5941,2025-09-22,Airtel,Aba,Rivers,91.78,118.37,2,maintenance,4G,417,Medium,Fair,0,1.97,Sep,Monday
17748,ILO-1757,2025-09-11,MTN,Ilorin,Ekiti,91.88,116.93,3,maintenance,4G,341,Medium,Fair,0,1.95,Sep,Thursday
17749,KAN-2754,2025-09-20,Airtel,Kano,Adamawa,85.36,210.82,5,weather,3G,207,High,Poor,1,3.51,Sep,Saturday
17750,WAR-7161,2025-09-04,Airtel,Warri,Gombe,86.33,196.85,4,equipment_fault,4G,300,High,Poor,1,3.28,Sep,Thursday
17752,KAD-3064,2025-09-21,9mobile,Kaduna,Adamawa,90.10,142.56,1,maintenance,4G,368,High,Fair,1,2.38,Sep,Sunday
40852,IBA-4273,2025-09-18,Glo,Ibadan,Delta,87.27,183.31,1,weather,4G,435,High,Poor,1,3.06,Sep,Thursday
84357,KAN-2196,2025-09-26,Glo,Kano,Kwara,91.24,126.14,1,equipment_fault,3G,346,High,Fair,1,2.10,Sep,Friday
84359,ONI-9045,2025-09-17,Glo,Onitsha,Taraba,90.25,140.40,4,equipment_fault,4G,323,High,Fair,1,2.34,Sep,Wednesday
84360,IBA-4361,2025-09-22,Airtel,Ibadan,Ebonyi,86.26,197.86,3,equipment_fault,5G,323,High,Poor,1,3.30,Sep,Monday
84362,POR-9502,2025-10-01,9mobile,Port Harcourt,Gombe,93.79,89.42,3,power_failure,4G,213,Medium,Fair,0,1.49,Oct,Wednesday
84363,ABE-9059,2025-09-28,Glo,Abeokuta,Borno,90.64,134.78,0,power_failure,4G,89,High,Fair,1,2.25,Sep,Sunday
84364,ENU-2525,2025-09-05,Glo,Enugu,Plateau,87.94,173.66,5,power_failure,4G,205,High,Poor,1,2.89,Sep,Friday
84366,ABE-3933,2025-09-26,Airtel,Abeokuta,Jigawa,88.94,159.26,2,equipment_fault,3G,403,High,Poor,1,2.65,Sep,Friday
84367,KAN-3994,2025-09-20,9mobile,Kano,Niger,92.53,107.57,5,equipment_fault,4G,251,High,Fair,1,1.79,Sep,Saturday
84368,WAR-4442,2025-09-27,Airtel,Warri,Bauchi,85.07,214.99,5,power_failure,4G,478,High,Poor,1,3.58,Sep,Saturday
84369,ABU-8563,2025-09-08,Airtel,Abuja,Imo,92.33,110.45,4,equipment_fault,4G,130,High,Fair,1,1.84,Sep,Monday
84370,CAL-2020,2025-09-02,Airtel,Calabar,Rivers,88.72,162.43,2,weather,4G,471,High,Poor,1,2.71,Sep,Tuesday
84371,KAD-1326,2025-09-15,Glo,Kaduna,Kebbi,94.54,78.62,2,equipment_fault,3G,400,Medium,Fair,0,1.31,Sep,Monday
84376,JOS-3424,2025-09-30,9mobile,Jos,Bayelsa,90.86,131.62,4,weather,3G,475,High,Fair,1,2.19,Sep,Tuesday
84377,JOS-8029,2025-09-01,9mobile,Jos,Oyo,87.85,174.96,0,power_failure,4G,121,High,Poor,1,2.92,Sep,Monday
84380,IBA-4479,2025-09-10,9mobile,Ibadan,Adamawa,92.44,108.86,2,power_failure,4G,405,Medium,Fair,0,1.81,Sep,Wednesday
84382,KAN-4286,2025-09-17,MTN,Kano,Lagos,91.07,128.59,2,power_failure,4G,498,High,Fair,1,2.14,Sep,Wednesday
84384,LAG-1631,2025-09-30,Airtel,Lagos,Kano,85.50,208.80,1,power_failure,3G,163,High,Poor,1,3.48,Sep,Tuesday
84385,KAN-5112,2025-09-02,Airtel,Kano,Abia,87.18,184.61,5,equipment_fault,4G,306,High,Poor,1,3.08,Sep,Tuesday
84386,BEN-9647,2025-09-11,Airtel,Benin City,Gombe,89.75,147.60,2,power_failure,3G,472,High,Poor,1,2.46,Sep,Thursday
17754,BEN-3595,2025-09-04,9mobile,Benin City,Bayelsa,90.98,129.89,2,equipment_fault,4G,490,High,Fair,1,2.16,Sep,Thursday
17757,ABE-7024,2025-09-15,MTN,Abeokuta,Edo,86.70,191.52,4,weather,3G,422,High,Poor,1,3.19,Sep,Monday
17758,CAL-8394,2025-09-21,Airtel,Calabar,Jigawa,88.98,158.69,1,equipment_fault,3G,173,High,Poor,1,2.64,Sep,Sunday
17759,KAN-7602,2025-09-11,MTN,Kano,Kaduna,86.10,200.16,4,weather,4G,203,High,Poor,1,3.34,Sep,Thursday
17761,BEN-5996,2025-09-06,Glo,Benin City,Kogi,87.76,176.26,0,equipment_fault,4G,256,High,Poor,1,2.94,Sep,Saturday
17762,WAR-3379,2025-09-29,Glo,Warri,Edo,85.58,207.65,3,power_failure,4G,226,High,Poor,1,3.46,Sep,Monday
17763,WAR-2724,2025-09-14,MTN,Warri,Niger,86.56,193.54,0,maintenance,2G,142,High,Poor,1,3.23,Sep,Sunday
17766,ILO-1940,2025-09-01,9mobile,Ilorin,Kebbi,94.11,84.82,1,power_failure,4G,191,Medium,Fair,0,1.41,Sep,Monday
63018,CAL-6856,2025-09-19,MTN,Calabar,Ogun,89.53,150.77,3,maintenance,5G,338,High,Poor,1,2.51,Sep,Friday
63019,BEN-1288,2025-09-23,Glo,Benin City,Benue,90.39,138.38,4,maintenance,4G,79,High,Fair,1,2.31,Sep,Tuesday
63020,WAR-3238,2025-09-18,MTN,Warri,Jigawa,91.08,128.45,5,power_failure,4G,396,High,Fair,1,2.14,Sep,Thursday
63021,JOS-8772,2025-09-21,MTN,Jos,Bayelsa,93.86,88.42,2,power_failure,3G,83,Medium,Fair,0,1.47,Sep,Sunday
63022,KAD-9694,2025-09-14,9mobile,Kaduna,Kogi,88.54,165.02,2,fiber_cut,4G,351,High,Poor,1,2.75,Sep,Sunday
63023,IBA-4127,2025-09-19,Glo,Ibadan,Kogi,91.93,116.21,3,weather,4G,488,Medium,Fair,0,1.94,Sep,Friday
63025,CAL-4418,2025-09-15,Glo,Calabar,Abia,93.12,99.07,0,fiber_cut,4G,470,Medium,Fair,0,1.65,Sep,Monday
63026,ONI-7798,2025-09-29,MTN,Onitsha,Sokoto,87.37,181.87,4,equipment_fault,5G,469,High,Poor,1,3.03,Sep,Monday
63027,ONI-3414,2025-09-30,9mobile,Onitsha,Taraba,92.07,114.19,1,equipment_fault,4G,410,Medium,Fair,0,1.90,Sep,Tuesday
63028,WAR-4423,2025-09-30,Glo,Warri,Oyo,87.46,180.58,3,maintenance,4G,407,High,Poor,1,3.01,Sep,Tuesday
63029,JOS-7519,2025-09-29,Glo,Jos,Katsina,88.46,166.18,3,power_failure,4G,382,High,Poor,1,2.77,Sep,Monday
63030,BEN-3256,2025-09-26,Airtel,Benin City,Ebonyi,89.06,157.54,2,power_failure,4G,298,High,Poor,1,2.63,Sep,Friday
38048,ILO-8177,2025-09-21,9mobile,Ilorin,Lagos,89.31,153.94,5,weather,4G,169,High,Poor,1,2.57,Sep,Sunday
38049,WAR-4016,2025-09-06,Glo,Warri,Kano,88.43,166.61,2,power_failure,3G,361,High,Poor,1,2.78,Sep,Saturday
38050,LAG-9561,2025-09-30,MTN,Lagos,Plateau,93.42,94.75,1,maintenance,4G,64,Medium,Fair,0,1.58,Sep,Tuesday
38051,ABE-1454,2025-09-07,Glo,Abeokuta,Abia,86.03,201.17,3,fiber_cut,3G,378,High,Poor,1,3.35,Sep,Sunday
38052,ABE-9043,2025-09-02,Glo,Abeokuta,Delta,89.53,150.77,3,weather,4G,51,High,Poor,1,2.51,Sep,Tuesday
38055,ILO-9132,2025-09-19,MTN,Ilorin,Bayelsa,91.92,116.35,5,power_failure,4G,95,High,Fair,1,1.94,Sep,Friday
38056,ONI-4613,2025-09-13,Airtel,Onitsha,Bauchi,93.77,89.71,0,equipment_fault,3G,148,Medium,Fair,0,1.50,Sep,Saturday
38057,KAD-3248,2025-09-24,9mobile,Kaduna,Niger,91.72,119.23,0,power_failure,4G,438,Medium,Fair,0,1.99,Sep,Wednesday
38058,ABU-5650,2025-09-30,Airtel,Abuja,Sokoto,93.06,99.94,5,power_failure,4G,463,High,Fair,1,1.67,Sep,Tuesday
38061,POR-7844,2025-09-11,Airtel,Port Harcourt,Rivers,90.81,132.34,5,equipment_fault,4G,152,High,Fair,1,2.21,Sep,Thursday
38062,ILO-5317,2025-09-05,Airtel,Ilorin,Bayelsa,94.19,83.66,5,equipment_fault,4G,428,High,Fair,1,1.39,Sep,Friday
38063,KAN-9701,2025-09-09,Glo,Kano,Delta,87.72,176.83,1,power_failure,4G,116,High,Poor,1,2.95,Sep,Tuesday
38066,POR-5962,2025-09-29,Glo,Port Harcourt,Rivers,91.84,117.50,4,maintenance,4G,94,High,Fair,1,1.96,Sep,Monday
38067,POR-7587,2025-09-25,9mobile,Port Harcourt,Adamawa,88.28,168.77,5,equipment_fault,3G,229,High,Poor,1,2.81,Sep,Thursday
38068,POR-4720,2025-09-01,Airtel,Port Harcourt,Sokoto,87.54,179.42,2,power_failure,4G,451,High,Poor,1,2.99,Sep,Monday
38072,KAD-2512,2025-09-22,Airtel,Kaduna,Yobe,85.40,210.24,0,fiber_cut,4G,82,High,Poor,1,3.50,Sep,Monday
38074,CAL-4953,2025-09-11,Airtel,Calabar,Adamawa,87.49,180.14,3,maintenance,4G,399,High,Poor,1,3.00,Sep,Thursday
38075,ILO-6104,2025-09-27,Airtel,Ilorin,Imo,93.69,90.86,4,power_failure,4G,374,High,Fair,1,1.51,Sep,Saturday
38076,CAL-8433,2025-09-26,9mobile,Calabar,Anambra,87.42,181.15,3,maintenance,3G,339,High,Poor,1,3.02,Sep,Friday
38078,ENU-9451,2025-09-21,Glo,Enugu,Abia,87.18,184.61,5,power_failure,4G,276,High,Poor,1,3.08,Sep,Sunday
63031,CAL-4677,2025-09-05,Airtel,Calabar,Enugu,91.85,117.36,0,equipment_fault,4G,394,Medium,Fair,0,1.96,Sep,Friday
63033,ABU-1869,2025-09-18,Glo,Abuja,Borno,86.09,200.30,4,equipment_fault,5G,125,High,Poor,1,3.34,Sep,Thursday
63035,ONI-7671,2025-09-05,9mobile,Onitsha,Cross River,94.83,74.45,4,weather,5G,266,High,Fair,1,1.24,Sep,Friday
63036,ENU-9178,2025-09-21,Airtel,Enugu,Delta,90.52,136.51,5,power_failure,4G,83,High,Fair,1,2.28,Sep,Sunday
63040,JOS-8468,2025-09-17,Glo,Jos,Jigawa,93.12,99.07,1,maintenance,3G,216,Medium,Fair,0,1.65,Sep,Wednesday
63041,JOS-1751,2025-09-22,9mobile,Jos,Cross River,89.24,154.94,3,power_failure,4G,91,High,Poor,1,2.58,Sep,Monday
63042,KAN-9774,2025-09-08,Glo,Kano,Cross River,91.39,123.98,0,power_failure,2G,201,High,Fair,1,2.07,Sep,Monday
63043,KAD-3487,2025-09-15,9mobile,Kaduna,Bayelsa,91.49,122.54,1,weather,4G,93,High,Fair,1,2.04,Sep,Monday
63044,WAR-5456,2025-09-08,Airtel,Warri,Sokoto,94.32,81.79,2,maintenance,2G,463,Medium,Fair,0,1.36,Sep,Monday
63045,KAN-4568,2025-09-08,Airtel,Kano,Lagos,87.54,179.42,2,power_failure,5G,493,High,Poor,1,2.99,Sep,Monday
63046,KAD-7969,2025-09-16,MTN,Kaduna,Yobe,92.01,115.06,1,fiber_cut,4G,308,Medium,Fair,0,1.92,Sep,Tuesday
63047,KAD-2142,2025-09-02,Glo,Kaduna,Plateau,91.00,129.60,5,equipment_fault,4G,174,High,Fair,1,2.16,Sep,Tuesday
63048,IBA-2152,2025-09-19,Airtel,Ibadan,Imo,87.80,175.68,5,maintenance,4G,388,High,Poor,1,2.93,Sep,Friday
63049,ENU-8963,2025-09-16,Airtel,Enugu,Delta,89.19,155.66,4,fiber_cut,4G,353,High,Poor,1,2.59,Sep,Tuesday
63050,BEN-9104,2025-09-22,Airtel,Benin City,Plateau,90.70,133.92,5,weather,4G,109,High,Fair,1,2.23,Sep,Monday
63052,ENU-7233,2025-09-26,9mobile,Enugu,Akwa Ibom,87.81,175.54,3,power_failure,4G,395,High,Poor,1,2.93,Sep,Friday
63053,ABU-1541,2025-09-15,9mobile,Abuja,Rivers,87.32,182.59,0,maintenance,3G,475,High,Poor,1,3.04,Sep,Monday
17767,ONI-2137,2025-09-20,Airtel,Onitsha,Kaduna,86.86,189.22,1,fiber_cut,4G,66,High,Poor,1,3.15,Sep,Saturday
38079,ONI-9223,2025-09-05,MTN,Onitsha,Imo,86.85,189.36,4,power_failure,3G,129,High,Poor,1,3.16,Sep,Friday
38082,ONI-4432,2025-09-15,Airtel,Onitsha,Sokoto,92.98,101.09,0,weather,3G,461,Medium,Fair,0,1.68,Sep,Monday
38083,KAN-9431,2025-09-06,Glo,Kano,Adamawa,87.84,175.10,0,weather,5G,230,High,Poor,1,2.92,Sep,Saturday
38084,POR-7104,2025-09-12,MTN,Port Harcourt,Nasarawa,87.66,177.70,4,power_failure,4G,51,High,Poor,1,2.96,Sep,Friday
38085,ONI-6499,2025-09-07,Glo,Onitsha,Rivers,91.66,120.10,1,power_failure,4G,196,High,Fair,1,2.00,Sep,Sunday
38086,ABU-1353,2025-09-06,Airtel,Abuja,Plateau,94.95,72.72,0,equipment_fault,4G,457,Medium,Fair,0,1.21,Sep,Saturday
38089,JOS-5935,2025-09-03,9mobile,Jos,Bayelsa,90.11,142.42,0,equipment_fault,4G,358,High,Fair,1,2.37,Sep,Wednesday
38091,WAR-1520,2025-09-07,9mobile,Warri,Ekiti,89.19,155.66,1,equipment_fault,4G,422,High,Poor,1,2.59,Sep,Sunday
38093,POR-1332,2025-09-03,Airtel,Port Harcourt,Lagos,91.05,128.88,2,power_failure,4G,58,High,Fair,1,2.15,Sep,Wednesday
38095,ABU-4004,2025-09-20,MTN,Abuja,Niger,94.93,73.01,3,weather,4G,278,Medium,Fair,0,1.22,Sep,Saturday
38096,ILO-3700,2025-09-16,Glo,Ilorin,Sokoto,94.26,82.66,4,maintenance,3G,493,High,Fair,1,1.38,Sep,Tuesday
38099,ENU-8981,2025-10-01,Glo,Enugu,Kogi,85.55,208.08,4,power_failure,4G,302,High,Poor,1,3.47,Oct,Wednesday
84388,KAD-1607,2025-09-30,Airtel,Kaduna,Kogi,91.43,123.41,1,power_failure,4G,396,High,Fair,1,2.06,Sep,Tuesday
84390,LAG-9969,2025-09-23,MTN,Lagos,Katsina,91.48,122.69,4,maintenance,4G,145,High,Fair,1,2.04,Sep,Tuesday
38100,POR-4159,2025-09-07,MTN,Port Harcourt,Borno,89.01,158.26,0,maintenance,4G,447,High,Poor,1,2.64,Sep,Sunday
38101,LAG-5899,2025-09-27,Airtel,Lagos,Rivers,85.45,209.52,2,power_failure,4G,287,High,Poor,1,3.49,Sep,Saturday
38103,LAG-8690,2025-09-27,MTN,Lagos,Kebbi,87.59,178.70,5,power_failure,4G,495,High,Poor,1,2.98,Sep,Saturday
38104,KAD-5499,2025-09-07,MTN,Kaduna,Enugu,89.32,153.79,1,equipment_fault,4G,62,High,Poor,1,2.56,Sep,Sunday
38105,KAN-4501,2025-09-22,9mobile,Kano,Delta,94.97,72.43,2,weather,4G,296,Medium,Fair,0,1.21,Sep,Monday
38106,CAL-2578,2025-09-23,9mobile,Calabar,Abia,87.07,186.19,0,power_failure,3G,167,High,Poor,1,3.10,Sep,Tuesday
38108,KAD-5790,2025-09-23,Airtel,Kaduna,Niger,89.89,145.58,0,power_failure,4G,73,High,Poor,1,2.43,Sep,Tuesday
38109,LAG-3169,2025-09-15,Glo,Lagos,Imo,90.96,130.18,2,equipment_fault,4G,201,High,Fair,1,2.17,Sep,Monday
38111,KAN-6832,2025-09-07,Glo,Kano,Yobe,85.51,208.66,1,weather,4G,173,High,Poor,1,3.48,Sep,Sunday
38112,BEN-6848,2025-09-16,Glo,Benin City,Ogun,91.40,123.84,0,maintenance,4G,337,High,Fair,1,2.06,Sep,Tuesday
17770,ONI-8757,2025-09-05,MTN,Onitsha,Jigawa,93.49,93.74,0,power_failure,4G,79,Medium,Fair,0,1.56,Sep,Friday
17771,POR-1823,2025-09-30,MTN,Port Harcourt,Enugu,85.64,206.78,4,power_failure,2G,246,High,Poor,1,3.45,Sep,Tuesday
17773,ILO-5369,2025-09-11,Airtel,Ilorin,Osun,87.24,183.74,2,equipment_fault,4G,442,High,Poor,1,3.06,Sep,Thursday
17776,WAR-1166,2025-09-12,9mobile,Warri,Akwa Ibom,93.19,98.06,1,weather,3G,461,Medium,Fair,0,1.63,Sep,Friday
17777,ILO-6691,2025-10-01,MTN,Ilorin,Katsina,89.86,146.02,5,equipment_fault,4G,232,High,Poor,1,2.43,Oct,Wednesday
17779,KAD-3388,2025-09-20,Glo,Kaduna,Kwara,88.18,170.21,4,equipment_fault,3G,117,High,Poor,1,2.84,Sep,Saturday
17781,KAN-6440,2025-10-01,Glo,Kano,Ebonyi,94.82,74.59,2,weather,4G,400,Medium,Fair,0,1.24,Oct,Wednesday
17783,LAG-5691,2025-09-26,MTN,Lagos,Ebonyi,92.47,108.43,0,fiber_cut,4G,156,Medium,Fair,0,1.81,Sep,Friday
17784,ENU-5270,2025-09-18,Airtel,Enugu,Kebbi,93.72,90.43,4,power_failure,3G,456,High,Fair,1,1.51,Sep,Thursday
17786,ENU-5006,2025-09-05,Airtel,Enugu,Abia,90.83,132.05,0,equipment_fault,4G,457,High,Fair,1,2.20,Sep,Friday
17788,ABU-6000,2025-09-18,9mobile,Abuja,Osun,89.17,155.95,0,equipment_fault,4G,413,High,Poor,1,2.60,Sep,Thursday
17790,IBA-9820,2025-09-22,9mobile,Ibadan,Kebbi,88.92,159.55,4,equipment_fault,3G,462,High,Poor,1,2.66,Sep,Monday
17791,ABU-6426,2025-09-11,Glo,Abuja,Abia,94.63,77.33,2,power_failure,4G,436,Medium,Fair,0,1.29,Sep,Thursday
17792,ABU-8289,2025-10-01,Airtel,Abuja,Kogi,85.73,205.49,5,fiber_cut,3G,287,High,Poor,1,3.42,Oct,Wednesday
17793,ABA-6908,2025-09-03,MTN,Aba,Plateau,88.98,158.69,4,equipment_fault,4G,499,High,Poor,1,2.64,Sep,Wednesday
17794,ABA-6185,2025-09-20,Airtel,Aba,Bauchi,93.39,95.18,0,weather,3G,164,Medium,Fair,0,1.59,Sep,Saturday
17795,JOS-2221,2025-09-07,MTN,Jos,Kogi,89.26,154.66,1,power_failure,4G,93,High,Poor,1,2.58,Sep,Sunday
38118,ILO-6508,2025-09-24,9mobile,Ilorin,Niger,91.09,128.30,1,equipment_fault,4G,416,High,Fair,1,2.14,Sep,Wednesday
38119,ILO-4399,2025-09-10,Glo,Ilorin,Oyo,88.65,163.44,0,equipment_fault,4G,433,High,Poor,1,2.72,Sep,Wednesday
38120,BEN-6152,2025-09-21,Airtel,Benin City,Kogi,86.68,191.81,0,power_failure,4G,187,High,Poor,1,3.20,Sep,Sunday
38121,CAL-5573,2025-09-21,Glo,Calabar,Ogun,88.78,161.57,2,power_failure,3G,261,High,Poor,1,2.69,Sep,Sunday
38123,CAL-4934,2025-09-14,Glo,Calabar,Cross River,88.80,161.28,0,power_failure,4G,335,High,Poor,1,2.69,Sep,Sunday
38124,ILO-3638,2025-09-29,Airtel,Ilorin,Kogi,91.41,123.70,0,weather,4G,460,High,Fair,1,2.06,Sep,Monday
73679,ILO-3299,2025-09-16,Glo,Ilorin,Nasarawa,97.66,33.70,4,unknown,4G,0,High,Good,0,0.56,Sep,Tuesday
38125,ABU-5798,2025-09-25,MTN,Abuja,Ogun,89.19,155.66,4,power_failure,3G,173,High,Poor,1,2.59,Sep,Thursday
38127,ILO-1559,2025-09-29,MTN,Ilorin,Sokoto,86.89,188.78,0,equipment_fault,2G,435,High,Poor,1,3.15,Sep,Monday
38128,POR-6389,2025-10-01,9mobile,Port Harcourt,Kaduna,91.20,126.72,2,power_failure,4G,283,High,Fair,1,2.11,Oct,Wednesday
38129,ABU-4528,2025-09-18,Airtel,Abuja,Anambra,89.73,147.89,1,equipment_fault,4G,144,High,Poor,1,2.46,Sep,Thursday
38130,ILO-7943,2025-09-07,Glo,Ilorin,Enugu,92.28,111.17,4,power_failure,4G,285,High,Fair,1,1.85,Sep,Sunday
38131,ABU-7933,2025-09-20,Airtel,Abuja,Oyo,86.90,188.64,2,equipment_fault,4G,494,High,Poor,1,3.14,Sep,Saturday
38132,ONI-5801,2025-09-11,MTN,Onitsha,Kaduna,88.89,159.98,2,equipment_fault,3G,331,High,Poor,1,2.67,Sep,Thursday
84391,ILO-7881,2025-09-04,9mobile,Ilorin,Ondo,93.70,90.72,1,weather,4G,378,Medium,Fair,0,1.51,Sep,Thursday
84392,LAG-2302,2025-09-14,Glo,Lagos,Delta,89.24,154.94,1,equipment_fault,4G,107,High,Poor,1,2.58,Sep,Sunday
84394,BEN-5605,2025-09-21,9mobile,Benin City,Cross River,85.51,208.66,2,fiber_cut,3G,175,High,Poor,1,3.48,Sep,Sunday
84395,LAG-4625,2025-09-29,MTN,Lagos,Katsina,85.78,204.77,1,power_failure,3G,385,High,Poor,1,3.41,Sep,Monday
84397,CAL-2677,2025-09-01,MTN,Calabar,Anambra,89.34,153.50,5,weather,2G,157,High,Poor,1,2.56,Sep,Monday
84400,KAN-7852,2025-09-02,Glo,Kano,Borno,91.34,124.70,0,equipment_fault,4G,468,High,Fair,1,2.08,Sep,Tuesday
84404,ENU-3071,2025-09-25,Glo,Enugu,Rivers,85.52,208.51,4,power_failure,4G,135,High,Poor,1,3.48,Sep,Thursday
84405,KAD-4160,2025-09-18,Airtel,Kaduna,Yobe,90.89,131.18,2,power_failure,5G,359,High,Fair,1,2.19,Sep,Thursday
84407,KAN-9188,2025-10-01,9mobile,Kano,Kano,93.45,94.32,1,maintenance,4G,439,Medium,Fair,0,1.57,Oct,Wednesday
84409,JOS-2180,2025-09-25,9mobile,Jos,Imo,91.59,121.10,0,equipment_fault,3G,303,High,Fair,1,2.02,Sep,Thursday
84411,ILO-1332,2025-09-09,Glo,Ilorin,Borno,89.35,153.36,2,maintenance,3G,196,High,Poor,1,2.56,Sep,Tuesday
